"GIS key",Species,Behavior,Count
CAC20160119F13,LHSP,2,3
CAC20160119F13,PECO,2,1
CAC20160119F13,LHSP,1,1
CAC20160119F13,LHSP,1,1
CAC20160119F13,LHSP,1,1
CAC20160119F13,LHSP,1,1
CAC20160119F14,LHSP,3,4
CAC20160119F14,CAAU,2,3
CAC20160119F14,LHSP,1,1
CAC20160119F14,LHSP,1,2
CAC20160119F14,LHSP,1,1
CAC20160119F15,LHSP,1,1
CAC20160119F15,LHSP,1,2
CAC20160119F15,LHSP,1,2
CAC20160119F15,CAAU,2,2
CAC20160119F15,LHSP,1,1
CAC20160119F15,CAAU,2,2
CAC20160119F15,LHSP,1,3
CAC20160119F15,LHSP,1,1
CAC20160119F15,LHSP,1,1
CAC20160119F16,LHSP,1,4
CAC20160119F16,CAGU,4,1
CAC20160119F16,REPH,1,1
CAC20160119F16,CAAU,1,2
CAC20160119F16,LHSP,1,1
CAC20160119F16,LHSP,1,1
CAC20160119F29,LHSP,1,1
CAC20160119F32,SBCD,2,18
CAC20160119F33,BFAL,4,1
CAC20160119F33,LHSP,1,1
CAC20160119F33,SBCD,2,5
CAC20160119F34,SBCD,4,2
CAC20160119F37,LHSP,1,1
CAC20160119F38,LHSP,1,3
CAC20160119F38,LHSP,1,1
CAC20160119F39,LHSP,1,1
CAC20160120F13,LHSP,1,1
CAC20160120F17,BFAL,1,1
CAC20160120F17,RTTR,2,1
CAC20160120F17,SBCD,4,35
CAC20160120F20,LHSP,2,1
CAC20160120F20,SBCD,4,35
CAC20160120F21,SBCD,4,10
CAC20160120F21,LHSP,1,1
CAC20160120F25,LHSP,1,1
CAC20160120F26,LHSP,1,1
CAC20160120F27,COPE,1,1
CAC20160120F28,SBCD,2,12
CAC20160120F33,MOLA,2,1
CAC20160120F41,LHSP,1,1
CAC20160121F4,WEGU,1,1
CAC20160121F4,RHAU,2,2
CAC20160121F10,LHSP,1,1
CAC20160121F12,CAGU,1,1
CAC20160121F12,CAGU,1,1
CAC20160121F12,UNAL,2,1
CAC20160121F12,RHAU,1,3
CAC20160121F12,CAGU,1,1
CAC20160121F12,CAGU,1,1
CAC20160121F14,NOFU,1,1
CAC20160121F14,CAGU,1,1
CAC20160121F14,UNWH,2,1
CAC20160121F14,WEGU,1,1
CAC20160121F14,CAGU,1,1
CAC20160121F15,CAGU,1,1
CAC20160121F15,WEGU,1,1
CAC20160121F15,CAGU,1,1
CAC20160121F15,WEGU,1,1
CAC20160121F15,CAGU,1,1
CAC20160121F15,UNGU,1,1
CAC20160121F15,CAGU,1,1
CAC20160121F15,CAAU,1,5
CAC20160121F15,CAGU,1,1
CAC20160121F15,CAGU,1,1
CAC20160121F16,WEGU,4,1
CAC20160121F16,WEGU,4,1
CAC20160121F16,CAAU,2,2
CAC20160121F16,CAAU,2,2
CAC20160121F17,CAGU,2,1
CAC20160121F18,RHAU,1,1
CAC20160121F18,CAAU,1,1
CAC20160121F18,RHAU,1,2
CAC20160121F18,CAAU,1,4
CAC20160121F18,CAAU,2,1
CAC20160121F19,CAAU,1,4
CAC20160121F19,CAAU,1,2
CAC20160121F19,CAAU,2,8
CAC20160121F19,CAAU,1,5
CAC20160121F19,CAAU,2,1
CAC20160121F19,CAGU,1,2
CAC20160121F19,WEGU,1,1
CAC20160121F19,RHAU,1,1
CAC20160121F19,CAGU,1,1
CAC20160121F21,CAAU,1,1
CAC20160121F22,CAGU,1,1
CAC20160121F22,RHAU,1,1
CAC20160121F24,CAGU,1,1
CAC20160121F24,REPH,1,3
CAC20160121F24,CAGU,1,1
CAC20160121F24,CAAU,1,2
CAC20160121F24,CAAU,1,2
CAC20160121F25,UNSP,1,1
CAC20160121F25,CAAU,1,1
CAC20160121F25,CAAU,2,3
CAC20160121F25,RHAU,2,1
CAC20160121F25,CAAU,2,1
CAC20160121F25,CAAU,1,1
CAC20160121F25,CAAU,1,1
CAC20160121F25,CAAU,2,1
CAC20160121F25,RHAU,1,1
CAC20160121F25,CAGU,1,1
CAC20160121F25,CAGU,1,1
CAC20160121F26,CAGU,1,1
CAC20160121F26,CAAU,1,1
CAC20160121F26,RHAU,1,1
CAC20160121F27,RHAU,2,2
CAC20160121F29,CAGU,1,2
CAC20160121F29,CAGU,1,1
CAC20160121F29,CAGU,1,1
CAC20160121F29,CAGU,1,1
CAC20160121F30,CAAU,2,1
CAC20160121F31,CAAU,2,2
CAC20160121F31,CAAU,1,2
CAC20160121F31,CAAU,2,1
CAC20160121F31,RHAU,2,2
CAC20150720F11,UNSB,4,1
CAC20150720F11,LHSP,1,1
CAC20150720F12,LHSP,1,1
CAC20150720F12,LHSP,1,2
CAC20150720F13,LHSP,1,1
CAC20150720F13,SOSH,1,1
CAC20150720F13,LHSP,1,1
CAC20150720F13,UNMU,1,1
CAC20150720F13,UNSP,1,1
CAC20150720F14,LHSP,1,2
CAC20150720F14,LHSP,1,2
CAC20150720F14,RBTR,1,1
CAC20150720F14,SOSH,3,2
CAC20150720F14,SOSH,1,1
CAC20150720F15,LHSP,1,1
CAC20150720F17,BULS,3,1
CAC20150720F17,SOSH,3,5
CAC20150720F18,SOSH,1,2
CAC20150720F18,LHSP,1,1
CAC20150720F18,SOSH,1,1
CAC20150720F18,SOSH,1,1
CAC20150720F20,SOSH,1,1
CAC20150720F20,SOSH,1,1
CAC20150720F20,LHSP,1,1
CAC20150720F20,SOSH,1,2
CAC20150720F20,LHSP,1,1
CAC20150720F20,SOSH,1,1
CAC20150720F21,LHSP,1,2
CAC20150720F21,SOSH,1,1
CAC20150720F21,LHSP,1,1
CAC20150720F22,SOSH,1,1
CAC20150720F22,LHSP,1,3
CAC20150720F22,RBTR,1,1
CAC20150720F22,FIWH,2,1
CAC20150720F22,LHSP,1,2
CAC20150720F23,LHSP,1,2
CAC20150720F23,BLWH,2,1
CAC20150720F23,MUPE,1,1
CAC20150720F25,FIWH,2,1
CAC20150720F26,LHSP,1,1
CAC20150720F26,LHSP,1,2
CAC20150720F27,LHSP,1,1
CAC20150720F29,LHSP,1,1
CAC20150720F32,LHSP,1,2
CAC20150721F3,BFAL,1,1
CAC20150721F5,COPE,1,1
CAC20150721F6,LHSP,1,1
CAC20150721F7,LHSP,1,1
CAC20150721F7,LHSP,2,1
CAC20150721F7,LHSP,1,1
CAC20150721F8,ASSP,1,1
CAC20150721F8,UNSP,2,1
CAC20150721F11,LHSP,1,1
CAC20150721F13,LHSP,1,1
CAC20150721F14,BFAL,1,1
CAC20150721F20,ASSP,1,1
CAC20150721F21,ASSP,1,2
CAC20150721F21,LHSP,1,1
CAC20150721F22,LHSP,1,1
CAC20150721F24,LHSP,1,1
CAC20150721F29,LHSP,1,1
CAC20150721F31,LHSP,1,1
CAC20150721F32,LHSP,1,5
CAC20150721F32,LHSP,1,1
CAC20150721F33,LOTU,2,1
CAC20150721F34,LHSP,1,1
CAC20150721F38,LHSP,1,2
CAC20150721F39,LHSP,1,1
CAC20150721F40,LHSP,1,1
CAC20150721F40,LHSP,1,1
CAC20150721F42,BLWH,2,1
CAC20150721F42,LHSP,1,1
CAC20150721F44,SPWH,2,18
CAC20150721F45,LHSP,1,1
CAC20150721F46,UNPH,1,1
CAC20150721F46,PFSH,3,1
CAC20150721F46,LHSP,1,1
CAC20150721F47,BLWH,2,3
CAC20150721F47,BLWH,2,1
CAC20150721F47,FIWH,2,3
CAC20150722F1,SOSH,2,1
CAC20150722F1,PFSH,2,1
CAC20150722F1,SOSH,1,3
CAC20150722F1,PFSH,1,1
CAC20150722F2,PFSH,1,1
CAC20150722F2,PFSH,2,3
CAC20150722F2,SOSH,2,1
CAC20150722F2,SOSH,2,1
CAC20150722F2,SOSH,1,1
CAC20150722F2,SOSH,1,1
CAC20150722F2,PFSH,1,1
CAC20150722F2,SOSH,1,3
CAC20150722F2,SOSH,1,2
CAC20150722F2,PFSH,1,1
CAC20150722F2,PFSH,1,1
CAC20150722F3,PFSH,1,2
CAC20150722F3,PFSH,1,1
CAC20150722F3,PFSH,1,2
CAC20150722F3,SOSH,1,1
CAC20150722F3,WEGU,1,1
CAC20150722F3,SOSH,1,1
CAC20150722F3,PFSH,1,2
CAC20150722F4,BLWH,2,1
CAC20150722F4,SOSH,2,2
CAC20150722F4,BLWH,2,1
CAC20150722F4,SOSH,1,1
CAC20150722F4,SOSH,1,1
CAC20150722F4,PFSH,1,1
CAC20150722F4,BLWH,2,1
CAC20150722F4,BLWH,2,3
CAC20150722F4,PFSH,1,1
CAC20150722F4,PFSH,1,2
CAC20150722F5,BLWH,2,10
CAC20150722F5,PIGU,1,2
CAC20150722F5,SBCD,2,40
CAC20150722F5,WEGU,1,1
CAC20150722F5,PFSH,1,1
CAC20150722F5,SOSH,1,1
CAC20150722F5,ASSP,1,1
CAC20150722F5,PFSH,1,1
CAC20150722F5,WEGU,1,1
CAC20150722F6,PFSH,1,1
CAC20150722F6,RIDO,2,1
CAC20150722F6,WEGU,1,1
CAC20150722F6,PFSH,1,1
CAC20150722F7,BLWH,2,2
CAC20150722F7,PFSH,1,1
CAC20150722F7,PFSH,1,1
CAC20150722F7,WEGU,1,1
CAC20150722F7,BODO,2,6
CAC20150722F7,CASL,2,2
CAC20150722F7,PFSH,1,3
CAC20150722F7,ASSP,1,2
CAC20150722F7,PFSH,1,4
CAC20150722F7,CAAU,2,2
CAC20150722F7,PFSH,2,4
CAC20150722F7,PFSH,1,4
CAC20150722F7,PFSH,1,1
CAC20150722F7,WEGU,1,1
CAC20150722F7,PFSH,1,1
CAC20150722F7,PFSH,2,5
CAC20150722F7,PFSH,2,1
CAC20150722F7,PFSH,1,2
CAC20150722F7,PFSH,3,2
CAC20150722F7,RNPH,1,4
CAC20150722F7,SOSH,2,1
CAC20150722F7,PFSH,1,3
CAC20150722F7,SOSH,1,4
CAC20150722F7,PFSH,1,3
CAC20150722F7,SOSH,2,2
CAC20150722F7,PFSH,2,1
CAC20150722F7,PFSH,2,3
CAC20150722F7,SOSH,2,1
CAC20150722F7,CAAU,1,2
CAC20150722F8,RNPH,1,4
CAC20150722F8,RNPH,2,25
CAC20150722F8,PFSH,1,2
CAC20150722F8,CAAU,1,1
CAC20150722F8,WEGU,1,1
CAC20150722F8,PFSH,1,5
CAC20150722F8,PFSH,1,1
CAC20150722F8,PFSH,1,1
CAC20150722F8,WEGU,1,1
CAC20150722F8,PFSH,1,1
CAC20150722F8,RNPH,1,5
CAC20150722F8,PFSH,1,1
CAC20150722F8,NOFU,2,1
CAC20150722F8,CAAU,1,2
CAC20150722F8,SOSH,1,1
CAC20150722F8,WEGU,1,1
CAC20150722F8,PFSH,2,1
CAC20150722F8,SOSH,1,1
CAC20150722F8,PFSH,2,2
CAC20150722F9,UNWH,2,1
CAC20150722F9,BLWH,2,1
CAC20150722F9,SOSH,1,2
CAC20150722F9,SOSH,1,1
CAC20150722F9,PFSH,3,500
CAC20150722F9,PFSH,3,2500
CAC20150722F9,SOSH,3,200
CAC20150722F9,WEGU,3,20
CAC20150722F9,ELTE,3,1
CAC20150722F9,CAAU,3,4
CAC20150722F9,CASL,3,5
CAC20150722F9,PFSH,3,300
CAC20150722F9,SOSH,3,25
CAC20150722F9,WEGU,3,5
CAC20150722F10,PFSH,3,200
CAC20150722F10,SOSH,3,25
CAC20150722F10,WEGU,3,4
CAC20150722F10,PFSH,1,2
CAC20150722F10,WEGU,1,1
CAC20150722F10,PFSH,1,1
CAC20150722F10,PFSH,1,1
CAC20150722F12,PFSH,1,1
CAC20150722F12,PFSH,1,2
CAC20150722F12,WEGU,1,1
CAC20150722F12,PFSH,1,2
CAC20150722F12,PFSH,1,1
CAC20150722F12,WEGU,1,1
CAC20150722F13,COMU,1,2
CAC20150722F13,WEGU,1,2
CAC20150722F13,WEGU,1,1
CAC20150722F13,WEGU,1,1
CAC20150722F13,PFSH,1,1
CAC20150722F13,WEGU,1,1
CAC20150722F13,SOSH,1,1
CAC20150722F14,PFSH,1,1
CAC20150722F14,BRAC,1,1
CAC20150722F14,SOSH,1,1
CAC20150722F14,UNWH,2,1
CAC20150722F14,BODO,2,10
CAC20150722F14,WEGU,1,1
CAC20150722F14,UNWH,2,1
CAC20150722F15,WEGU,1,1
CAC20150722F15,WEGU,2,1
CAC20150722F16,NFSE,2,1
CAC20150722F16,CASL,2,1
CAC20150722F16,WEGU,2,1
CAC20150722F16,SOSH,2,3
CAC20150722F17,WEGU,1,1
CAC20150722F17,UNDO,2,15
CAC20150722F18,WEGU,2,1
CAC20150722F18,WEGU,1,2
CAC20150722F18,PFSH,1,3
CAC20150722F18,ELTE,1,1
CAC20150722F18,PFSH,1,1
CAC20150722F18,BLWH,2,1
CAC20150722F18,SOSH,1,1
CAC20150722F18,WEGU,1,1
CAC20150722F18,WEGU,1,1
CAC20150722F19,WEGU,1,4
CAC20150722F19,PFSH,1,1
CAC20150722F19,PFSH,1,1
CAC20150722F19,PFSH,1,1
CAC20150722F19,PFSH,1,1
CAC20150722F19,SOSH,1,1
CAC20150722F20,RIDO,2,8
CAC20150722F20,PFSH,1,1
CAC20150722F20,PFSH,2,2
CAC20150722F20,PFSH,1,1
CAC20150722F20,WEGU,2,1
CAC20150722F20,PFSH,1,2
CAC20150722F20,SOSH,1,1
CAC20150722F20,UNPI,2,1
CAC20150722F21,SOSH,1,1
CAC20150722F21,WEGU,1,1
CAC20150722F21,WEGU,1,1
CAC20150722F21,WEGU,1,1
CAC20150722F21,ELTE,1,2
CAC20150722F21,SOSH,1,4
CAC20150722F21,SOSH,2,2
CAC20150722F22,WEGU,1,1
CAC20150722F22,SOSH,1,1
CAC20150722F22,WEGU,1,2
CAC20150722F23,PFSH,2,1
CAC20150722F23,RNPH,2,5
CAC20150722F23,SOSH,1,1
CAC20150722F24,WEGU,1,1
CAC20150722F24,RIDO,2,55
CAC20150722F25,PFSH,1,1
CAC20150722F25,UNPI,2,1
CAC20150722F25,SOSH,1,2
CAC20150722F26,PFSH,1,1
CAC20150722F26,PFSH,1,2
CAC20150722F26,PFSH,1,1
CAC20150722F26,WEGU,1,1
CAC20150722F27,RNPH,1,12
CAC20150722F27,RNPH,1,20
CAC20150722F27,RNPH,1,10
CAC20150722F27,PFSH,1,1
CAC20150722F27,PFSH,2,12
CAC20150722F27,SOSH,2,5
CAC20150722F27,RNPH,2,30
CAC20150722F27,PFSH,1,6
CAC20150722F27,RNPH,1,5
CAC20150722F27,PFSH,2,7
CAC20150722F27,SOSH,2,2
CAC20150722F27,PFSH,1,3
CAC20150722F27,PFSH,1,2
CAC20150722F28,PFSH,2,1
CAC20150722F28,SOSH,2,1
CAC20150722F29,PFSH,2,5
CAC20150722F29,PFSH,2,3
CAC20150722F29,PFSH,1,1
CAC20150722F29,PFSH,1,1
CAC20150722F29,PFSH,2,2
CAC20150722F29,SOSH,2,1
CAC20150722F29,SOSH,1,2
CAC20150722F30,SBCD,2,15
CAC20150722F30,PFSH,1,4
CAC20150722F31,PFSH,1,1
CAC20150722F31,PFSH,1,1
CAC20150722F31,BLWH,2,1
CAC20150722F31,PFSH,1,1
CAC20150722F31,SOSH,1,2
CAC20150722F31,SOSH,1,1
CAC20150722F31,PFSH,1,1
CAC20150722F31,SOSH,1,20
CAC20150722F31,PFSH,1,2
CAC20150722F32,SOSH,1,1
CAC20150722F32,PFSH,1,1
CAC20150722F32,PFSH,1,3
CAC20150722F32,SOSH,1,2
CAC20150722F32,PFSH,1,1
CAC20150722F32,PFSH,2,14
CAC20150722F32,SOSH,2,4
CAC20150722F32,PWSD,2,1
CAC20150722F33,LHSP,2,1
CAC20150722F33,PFSH,1,1
CAC20150722F34,PFSH,1,2
CAC20150722F34,PFSH,1,2
CAC20150722F35,BLWH,2,1
CAC20150722F36,SBCD,2,10
CAC20150722F36,PFSH,1,1
CAC20150722F38,PFSH,1,1
CAC20150722F38,BULS,1,1
CAC20150722F39,SOSH,1,1
CAC20150722F41,LHSP,1,1
CAC20150722F41,UNSP,1,1
CAC20150722F42,BLWH,2,1
CAC20150722F42,LHSP,1,1
CAC20150722F42,SOSH,1,1
CAC20150722F42,LHSP,1,1
CAC20150722F43,LHSP,1,1
CAC20150722F43,LHSP,1,1
CAC20150722F43,LHSP,1,2
CAC20150722F44,LHSP,1,2
CAC20150722F44,LHSP,1,1
CAC20150722F45,BLWH,2,1
CAC20150722F45,BFAL,1,1
CAC20150722F45,LHSP,1,2
CAC20150722F47,KIWH,2,6
CAC20150722F49,LHSP,1,1
CAC20150722F50,UNSP,1,1
CAC20150722F50,LHSP,1,1
CAC20150722F51,UNSP,1,1
CAC20150722F51,LHSP,1,2
CAC20150722F52,LHSP,1,2
CAC20150722F52,LHSP,1,1
CAC20150722F53,LHSP,1,1
CAC20150722F55,UNWH,2,1
CAC20150722F56,LHSP,1,1
CAC20150722F56,UNPI,2,1
CAC20150722F57,LHSP,1,2
CAC20150722F57,LHSP,1,1
CAC20150722F58,BLWH,2,1
CAC20150722F58,LHSP,1,1
CAC20150723F3,LHSP,1,1
CAC20150723F5,LHSP,1,1
CAC20150723F9,LHSP,3,1
CAC20150723F10,LHSP,1,1
CAC20150723F22,LHSP,1,2
CAC20150723F25,LHSP,1,1
CAC20150723F33,LHSP,1,1
CAC20150723F34,LHSP,1,4
CAC20150723F47,LHSP,1,1
CAC20150723F48,LHSP,1,1
CAC20150723F48,LHSP,1,1
CAC20150723F48,LHSP,1,1
CAC20150723F48,COPE,1,1
CAC20150723F48,COPE,1,1
CAC20150723F49,LHSP,1,1
CAC20150723F49,LHSP,1,1
CAC20150723F49,LHSP,1,1
CAC20150723F51,LHSP,1,3
CAC20150723F51,LHSP,1,1
CAC20150723F51,LHSP,1,1
CAC20150723F52,LHSP,1,1
CAC20150723F54,LHSP,1,1
CAC20150723F61,LHSP,1,1
CAC20150723F61,UNSP,1,1
CAC20150723F62,LHSP,1,1
CAC20150724F20,LHSP,1,1
CAC20150724F21,LHSP,1,1
CAC20150724F27,REPH,3,1
CAC20150724F31,CASL,2,1
CAC20150724F34,LOTU,2,1
CAC20150724F36,LHSP,1,1
CAC20150724F37,PECO,1,1
CAC20150724F41,REPH,1,1
CAC20150724F44,UNSB,1,1
CAC20150724F45,COPE,1,1
CAC20160107F1,BVSH,1,2
CAC20160107F1,BVSH,1,2
CAC20160107F1,BOGU,2,12
CAC20160107F1,BVSH,2,2
CAC20160107F1,BOGU,1,7
CAC20160107F1,NOFU,1,1
CAC20160107F1,UNAL,2,1
CAC20160107F1,BVSH,1,2
CAC20160107F2,BVSH,1,1
CAC20160107F2,BVSH,1,14
CAC20160107F2,BVSH,1,3
CAC20160107F2,BVSH,1,1
CAC20160107F2,WEGU,1,1
CAC20160107F2,BVSH,1,1
CAC20160107F2,BVSH,1,1
CAC20160107F2,BVSH,1,1
CAC20160107F2,BVSH,1,1
CAC20160107F2,BVSH,1,1
CAC20160107F3,BVSH,1,1
CAC20160107F3,RHAU,2,1
CAC20160107F3,WEGU,1,1
CAC20160107F3,BVSH,1,1
CAC20160107F3,BVSH,1,2
CAC20160107F3,UNPH,1,1
CAC20160107F3,BVSH,1,2
CAC20160107F3,BVSH,1,6
CAC20160107F3,BOGU,1,60
CAC20160107F3,BVSH,1,1
CAC20160107F3,BVSH,1,34
CAC20160107F3,BVSH,1,2
CAC20160107F3,BVSH,1,1
CAC20160107F3,BVSH,1,4
CAC20160107F3,BVSH,1,2
CAC20160107F3,WEGU,1,1
CAC20160107F4,BVSH,1,1
CAC20160107F4,BVSH,1,8
CAC20160107F4,WEGU,1,1
CAC20160107F4,BVSH,1,8
CAC20160107F4,BVSH,1,6
CAC20160107F4,BVSH,1,1
CAC20160107F4,WEGU,1,1
CAC20160107F4,BVSH,1,1
CAC20160107F4,BVSH,1,1
CAC20160107F4,BVSH,1,2
CAC20160107F4,BVSH,1,12
CAC20160107F4,BVSH,1,7
CAC20160107F4,BVSH,1,1
CAC20160107F4,BVSH,1,7
CAC20160107F5,BVSH,1,12
CAC20160107F5,CAGU,1,1
CAC20160107F5,BVSH,1,8
CAC20160107F5,BVSH,1,3
CAC20160107F5,CAGU,1,2
CAC20160107F5,BVSH,1,3
CAC20160107F5,WEGU,1,1
CAC20160107F5,BVSH,1,4
CAC20160107F5,BVSH,1,1
CAC20160107F5,BVSH,2,1
CAC20160107F5,CAGU,1,1
CAC20160107F5,BVSH,1,1
CAC20160107F5,BVSH,1,2
CAC20160107F5,BVSH,1,1
CAC20160107F6,BVSH,1,2
CAC20160107F6,BVSH,1,3
CAC20160107F6,WEGU,1,1
CAC20160107F6,BVSH,1,2
CAC20160107F6,BVSH,1,3
CAC20160107F7,BOGU,1,1
CAC20160107F7,BOGU,2,23
CAC20160107F7,CAGU,2,1
CAC20160107F7,BOGU,1,3
CAC20160107F7,CAGU,1,1
CAC20160107F7,BVSH,1,1
CAC20160107F8,CAGU,1,1
CAC20160107F8,BOGU,1,10
CAC20160107F8,BVSH,1,5
CAC20160107F8,BOGU,2,10
CAC20160107F8,BVSH,1,1
CAC20160107F8,BOGU,1,25
CAC20160107F8,BVSH,1,1
CAC20160107F8,BVSH,1,1
CAC20160107F8,BVSH,1,1
CAC20160107F9,BOGU,1,16
CAC20160107F9,BOGU,1,10
CAC20160107F9,BOGU,1,85
CAC20160107F9,WEGU,1,1
CAC20160107F10,GRWH,2,1
CAC20160107F10,CAGU,1,1
CAC20160107F10,UNGU,1,1
CAC20160107F10,CAGU,1,2
CAC20160107F10,CAGU,1,1
CAC20160107F10,BVSH,1,1
CAC20160107F11,COMU,1,2
CAC20160107F11,WEGU,1,1
CAC20160107F12,PALO,1,1
CAC20160107F12,CAGU,2,4
CAC20160107F12,CAAU,1,2
CAC20160107F12,BVSH,1,1
CAC20160107F12,WEGU,1,1
CAC20160107F12,BVSH,1,1
CAC20160107F13,CAGU,2,22
CAC20160107F13,BVSH,1,1
CAC20160107F14,CAGU,1,1
CAC20160107F15,CAGU,1,1
CAC20160107F16,CAGU,2,85
CAC20160107F16,BVSH,1,12
CAC20160107F16,CAGU,1,1
CAC20160107F16,CAGU,1,2
CAC20160107F16,CAGU,2,6
CAC20160107F17,CAGU,1,1
CAC20160107F17,BVSH,1,1
CAC20160107F17,CAGU,1,1
CAC20160107F17,CAGU,2,20
CAC20160107F17,CAGU,2,21
CAC20160107F18,CAGU,1,3
CAC20160107F18,CAGU,1,3
CAC20160107F19,CAGU,1,1
CAC20160108F4,HERG,4,1
CAC20160108F5,SBCD,4,12
CAC20160108F6,CAGU,4,1
CAC20160108F9,WEGU,4,1
CAC20160109F1,SBCD,4,12
CAC20160109F3,BFAL,1,1
CAC20160109F10,SBCD,4,12
CAC20160109F15,COPE,1,5
CAC20160109F15,COPE,1,5
CAC20160109F20,SBCD,4,30
CAC20160109F21,LHSP,1,1
CAC20160109F24,SBCD,4,2
CAC20160109F33,LHSP,1,1
CAC20160109F33,LHSP,1,2
CAC20160109F33,LHSP,1,1
CAC20160109F42,LHSP,1,1
CAC20160110F1,RTTR,1,3
CAC20160110F10,GWGU,1,1
CAC20160110F10,LHSP,1,1
CAC20160110F11,LHSP,1,1
CAC20160110F11,UNWH,2,1
CAC20160110F14,SBCD,4,4
CAC20160110F31,SBCD,4,15
CAC20160110F35,SBCD,4,6
CAC20160111F4,LHSP,1,2
CAC20160111F8,LHSP,1,1
CAC20160111F9,LHSP,1,1
CAC20160111F9,SBCD,4,6
CAC20160111F12,LHSP,2,7
CAC20160111F12,LHSP,2,1
CAC20160111F16,LHSP,1,1
CAC20160111F16,BFAL,1,1
CAC20160111F16,CAAU,2,1
CAC20160111F17,CAAU,2,1
CAC20160111F18,LHSP,1,1
CAC20160111F18,COPE,2,2
CAC20160111F19,LHSP,2,8
CAC20160111F19,LHSP,1,1
CAC20160111F19,LHSP,2,11
CAC20160111F19,LHSP,2,6
CAC20160111F19,LHSP,1,2
CAC20160111F19,LHSP,1,3
CAC20160111F22,COPE,1,1
CAC20160111F23,NFSE,3,1
CAC20160111F24,LHSP,1,1
CAC20160111F27,SBCD,4,25
CAC20160111F27,GWGU,4,1
CAC20160111F29,SBCD,4,25
CAC20160111F30,LHSP,1,1
CAC20160111F30,LHSP,1,1
CAC20160111F31,LHSP,1,1
CAC20160112F2,UNGU,2,1
CAC20160112F2,BLKI,1,1
CAC20160112F7,LHSP,1,1
CAC20160112F8,BFAL,1,1
CAC20160112F9,WEGU,1,1
CAC20160112F10,CAAU,2,1
CAC20160112F12,LHSP,1,1
CAC20160112F12,REPH,2,9
CAC20160112F12,REPH,1,2
CAC20160112F12,REPH,1,1
CAC20160112F13,REPH,1,1
CAC20160112F17,CAGU,1,1
CAC20160112F21,RNPH,2,2
CAC20160112F21,REPH,2,4
CAC20160112F22,NOFU,1,1
CAC20160112F22,CAGU,1,1
CAC20160112F22,UNGU,1,1
CAC20160113F1,LBCD,4,1
CAC20160113F1,WEGU,1,1
CAC20160113F2,CAGU,1,1
CAC20160113F2,CAGU,1,3
CAC20160113F2,CAGU,1,22
CAC20160113F2,CAGU,1,21
CAC20160113F2,CAGU,1,1
CAC20160113F2,CAGU,2,8
CAC20160113F2,CAGU,1,2
CAC20160121F31,CAAU,2,11
CAC20160121F31,RHAU,2,2
CAC20160121F31,CAGU,1,1
CAC20160121F31,CAAU,2,1
CAC20160121F31,RHAU,2,2
CAC20160121F32,CAAU,1,1
CAC20160121F32,CAAU,2,1
CAC20160121F32,CAAU,1,2
CAC20160121F32,CAGU,1,1
CAC20160121F32,CAGU,1,1
CAC20160121F32,CAGU,1,1
CAC20160121F32,CAAU,1,1
CAC20160121F32,CAAU,2,1
CAC20160121F33,CAAU,2,1
CAC20160121F33,CAGU,1,1
CAC20160121F33,RHAU,1,1
CAC20160122F1,CAAU,2,3
CAC20160122F1,CAAU,1,2
CAC20160122F2,RHAU,1,6
CAC20160122F4,CAGU,1,1
CAC20160122F4,CAAU,1,1
CAC20160122F5,CAAU,1,1
CAC20160122F6,LHSP,1,1
CAC20160122F6,LHSP,1,1
CAC20160122F8,LHSP,1,1
CAC20160122F8,LHSP,1,1
CAC20160122F8,LHSP,1,1
CAC20160122F8,LHSP,1,1
CAC20160122F8,HERG,1,1
CAC20160122F9,UNSP,1,1
CAC20160122F12,RHAU,1,1
CAC20160122F12,NOFU,1,1
CAC20160122F12,BFAL,1,1
CAC20160122F14,CAGU,1,1
CAC20160122F14,RHAU,1,1
CAC20160122F14,LHSP,1,1
CAC20160122F15,CASL,2,1
CAC20160122F16,LHSP,1,1
CAC20160122F16,LHSP,1,1
CAC20160122F17,CAGU,1,1
CAC20160122F17,LHSP,1,1
CAC20160122F17,LHSP,1,2
CAC20160122F18,WEGU,1,1
CAC20160122F18,NOFU,1,1
CAC20160122F18,RHAU,1,1
CAC20160122F18,LHSP,1,1
CAC20160122F18,LHSP,1,3
CAC20160122F19,RHAU,1,1
CAC20160122F20,COPE,1,1
CAC20160122F20,RHAU,2,1
CAC20160122F21,LHSP,1,1
CAC20160122F22,UNSP,1,1
CAC20160122F23,LHSP,1,1
CAC20160122F23,RHAU,2,1
CAC20160122F26,LHSP,2,1
CAC20160122F28,RHAU,2,3
CAC20160123F1,LHSP,1,1
CAC20160123F2,LHSP,1,1
CAC20160123F5,BLKI,1,1
CAC20160123F6,CAGU,1,1
CAC20160123F6,SBCD,4,5
CAC20160123F7,HERG,1,1
CAC20160123F7,BLKI,1,1
CAC20160123F7,SBCD,4,2
CAC20160123F8,LAAL,4,1
CAC20160123F8,BFAL,4,1
CAC20160123F11,COPE,1,1
CAC20160123F11,HERG,1,1
CAC20160123F14,BLKI,1,6
CAC20160123F15,BLKI,1,1
CAC20160123F15,LAAL,4,1
CAC20160123F15,COPE,1,1
CAC20160123F17,CAGU,1,2
CAC20160123F18,BLKI,3,2
CAC20160123F18,CAGU,3,1
CAC20160123F19,BLKI,1,1
